municipio,periodo,quantidade
São João d'Aliança,Setembro de 2024,0
São João d'Aliança,Setembro de 2023,0
São João d'Aliança,Setembro de 2022,0
São João d'Aliança,Janeiro de 2024,0
São João d'Aliança,Janeiro de 2023,0
São João d'Aliança,Janeiro de 2022,0
São João d'Aliança,Maio de 2024,0
São João d'Aliança,Maio de 2023,0
São João d'Aliança,Maio de 2022,0
São João d'Aliança,Junho de 2024,0
São João d'Aliança,Junho de 2023,0
São João d'Aliança,Junho de 2022,0
São João d'Aliança,Fevereiro de 2024,0
São João d'Aliança,Fevereiro de 2023,0
São João d'Aliança,Fevereiro de 2022,0
São João d'Aliança,Outubro de 2024,0
São João d'Aliança,Outubro de 2023,0
São João d'Aliança,Outubro de 2022,0
São João d'Aliança,N/A de 2024,0
São João d'Aliança,N/A de 2023,0
São João d'Aliança,N/A de 2022,0
São João d'Aliança,Novembro de 2024,0
São João d'Aliança,Novembro de 2023,0
São João d'Aliança,Novembro de 2022,0
São João d'Aliança,Dezembro de 2024,0
São João d'Aliança,Dezembro de 2023,0
São João d'Aliança,Dezembro de 2022,0
São João d'Aliança,Julho de 2024,0
São João d'Aliança,Julho de 2023,0
São João d'Aliança,Julho de 2022,0
São João d'Aliança,Abril de 2024,0
São João d'Aliança,Abril de 2023,0
São João d'Aliança,Abril de 2022,0
Palmelo,Agosto de 2024,0
Palmelo,Agosto de 2023,0
Palmelo,Agosto de 2022,0
Palmelo,Março de 2024,0
Palmelo,Março de 2023,0
Palmelo,Março de 2022,0
Palmelo,Setembro de 2024,0
Palmelo,Setembro de 2023,0
Palmelo,Setembro de 2022,0
Palmelo,Janeiro de 2024,0
Palmelo,Janeiro de 2023,0
Palmelo,Janeiro de 2022,0
Palmelo,Maio de 2024,0
Palmelo,Maio de 2023,0
Palmelo,Maio de 2022,0
Palmelo,Junho de 2024,0
Palmelo,Junho de 2023,0
Palmelo,Junho de 2022,0
Palmelo,Fevereiro de 2024,0
Palmelo,Fevereiro de 2023,0
Palmelo,Fevereiro de 2022,0
Palmelo,Outubro de 2024,0
Palmelo,Outubro de 2023,0
Palmelo,Outubro de 2022,0
Palmelo,N/A de 2024,0
Palmelo,N/A de 2023,0
Palmelo,N/A de 2022,0
Palmelo,Novembro de 2024,0
Palmelo,Novembro de 2023,0
Palmelo,Novembro de 2022,0
Palmelo,Dezembro de 2024,0
Palmelo,Dezembro de 2023,0
Palmelo,Dezembro de 2022,0
Palmelo,Julho de 2024,0
Palmelo,Julho de 2023,0
Palmelo,Julho de 2022,0
Palmelo,Abril de 2024,0
Palmelo,Abril de 2023,0
Palmelo,Abril de 2022,0
Urutaí,Agosto de 2024,0
Urutaí,Agosto de 2023,0
Urutaí,Agosto de 2022,0
Urutaí,Março de 2024,0
Urutaí,Março de 2023,0
Urutaí,Março de 2022,0
Urutaí,Setembro de 2024,0
Urutaí,Setembro de 2023,0
Urutaí,Setembro de 2022,0
Urutaí,Janeiro de 2024,0
Urutaí,Janeiro de 2023,0
Urutaí,Janeiro de 2022,0
Urutaí,Maio de 2024,0
Urutaí,Maio de 2023,0
Urutaí,Maio de 2022,0
Urutaí,Junho de 2024,0
Urutaí,Junho de 2023,0
Urutaí,Junho de 2022,0
Urutaí,Fevereiro de 2024,0
Urutaí,Fevereiro de 2023,0
Urutaí,Fevereiro de 2022,0
Urutaí,Outubro de 2024,0
Urutaí,Outubro de 2023,0
Urutaí,Outubro de 2022,0
Urutaí,N/A de 2024,0
Urutaí,N/A de 2023,0
Urutaí,N/A de 2022,0
Urutaí,Novembro de 2024,0
Urutaí,Novembro de 2023,0
Urutaí,Novembro de 2022,0
Urutaí,Dezembro de 2024,0
Urutaí,Dezembro de 2023,0
Urutaí,Dezembro de 2022,0
Urutaí,Julho de 2024,0
Urutaí,Julho de 2023,0
Urutaí,Julho de 2022,0
Urutaí,Abril de 2024,0
Urutaí,Abril de 2023,0
Urutaí,Abril de 2022,0
Rianápolis,Agosto de 2024,0
Rianápolis,Agosto de 2023,0
Rianápolis,Agosto de 2022,1
Rianápolis,Março de 2024,0
Rianápolis,Março de 2023,0
Rianápolis,Março de 2022,0
Rianápolis,Setembro de 2024,0
Rianápolis,Setembro de 2023,0
Rianápolis,Setembro de 2022,0
Rianápolis,Janeiro de 2024,0
Rianápolis,Janeiro de 2023,0
Rianápolis,Janeiro de 2022,0
Rianápolis,Maio de 2024,0
Rianápolis,Maio de 2023,0
Rianápolis,Maio de 2022,0
Rianápolis,Junho de 2024,0
Rianápolis,Junho de 2023,0
Rianápolis,Junho de 2022,0
Rianápolis,Fevereiro de 2024,0
Rianápolis,Fevereiro de 2023,0
Rianápolis,Fevereiro de 2022,0
Rianápolis,Outubro de 2024,0
Rianápolis,Outubro de 2023,0
Rianápolis,Outubro de 2022,0
Rianápolis,N/A de 2024,0
Rianápolis,N/A de 2023,0
Rianápolis,N/A de 2022,0
Rianápolis,Novembro de 2024,0
Rianápolis,Novembro de 2023,0
Rianápolis,Novembro de 2022,0
Rianápolis,Dezembro de 2024,0
Rianápolis,Dezembro de 2023,0
Rianápolis,Dezembro de 2022,0
Rianápolis,Julho de 2024,0
Rianápolis,Julho de 2023,0
Rianápolis,Julho de 2022,0
Rianápolis,Abril de 2024,0
Rianápolis,Abril de 2023,0
Rianápolis,Abril de 2022,0
Buriti de Goiás,Agosto de 2024,0
Buriti de Goiás,Agosto de 2023,0
Buriti de Goiás,Agosto de 2022,0
Buriti de Goiás,Março de 2024,0
Buriti de Goiás,Março de 2023,0
Buriti de Goiás,Março de 2022,0
Buriti de Goiás,Setembro de 2024,0
Buriti de Goiás,Setembro de 2023,0
Buriti de Goiás,Setembro de 2022,0
Buriti de Goiás,Janeiro de 2024,0
Buriti de Goiás,Janeiro de 2023,0
Buriti de Goiás,Janeiro de 2022,0
Buriti de Goiás,Maio de 2024,0
Buriti de Goiás,Maio de 2023,0
Buriti de Goiás,Maio de 2022,0
Buriti de Goiás,Junho de 2024,0
Buriti de Goiás,Junho de 2023,0
Buriti de Goiás,Junho de 2022,0
Buriti de Goiás,Fevereiro de 2024,0
Buriti de Goiás,Fevereiro de 2023,0
Buriti de Goiás,Fevereiro de 2022,0
Buriti de Goiás,Outubro de 2024,0
Buriti de Goiás,Outubro de 2023,0
Buriti de Goiás,Outubro de 2022,0
Buriti de Goiás,N/A de 2024,0
Buriti de Goiás,N/A de 2023,0
Buriti de Goiás,N/A de 2022,0
Buriti de Goiás,Novembro de 2024,0
Buriti de Goiás,Novembro de 2023,0
Buriti de Goiás,Novembro de 2022,0
Buriti de Goiás,Dezembro de 2024,0
Buriti de Goiás,Dezembro de 2023,0
Buriti de Goiás,Dezembro de 2022,0
Buriti de Goiás,Julho de 2024,0
Buriti de Goiás,Julho de 2023,0
Buriti de Goiás,Julho de 2022,0
Buriti de Goiás,Abril de 2024,0
Buriti de Goiás,Abril de 2023,0
Buriti de Goiás,Abril de 2022,0
Santa Cruz de Goiás,Agosto de 2024,0
Santa Cruz de Goiás,Agosto de 2023,0
Santa Cruz de Goiás,Agosto de 2022,0
Santa Cruz de Goiás,Março de 2024,0
Santa Cruz de Goiás,Março de 2023,0
Santa Cruz de Goiás,Março de 2022,0
Santa Cruz de Goiás,Setembro de 2024,0
Santa Cruz de Goiás,Setembro de 2023,0
Santa Cruz de Goiás,Setembro de 2022,0
Santa Cruz de Goiás,Janeiro de 2024,0
Santa Cruz de Goiás,Janeiro de 2023,0
Santa Cruz de Goiás,Janeiro de 2022,0
Santa Cruz de Goiás,Maio de 2024,0
Santa Cruz de Goiás,Maio de 2023,0
Santa Cruz de Goiás,Maio de 2022,0
Santa Cruz de Goiás,Junho de 2024,0
Santa Cruz de Goiás,Junho de 2023,0
Santa Cruz de Goiás,Junho de 2022,0
Santa Cruz de Goiás,Fevereiro de 2024,0
Santa Cruz de Goiás,Fevereiro de 2023,0
Santa Cruz de Goiás,Fevereiro de 2022,0
Santa Cruz de Goiás,Outubro de 2024,0
Santa Cruz de Goiás,Outubro de 2023,1
Santa Cruz de Goiás,Outubro de 2022,0
Santa Cruz de Goiás,N/A de 2024,0
Santa Cruz de Goiás,N/A de 2023,0
Santa Cruz de Goiás,N/A de 2022,0
Santa Cruz de Goiás,Novembro de 2024,0
Santa Cruz de Goiás,Novembro de 2023,0
Santa Cruz de Goiás,Novembro de 2022,0
Santa Cruz de Goiás,Dezembro de 2024,0
Santa Cruz de Goiás,Dezembro de 2023,0
Santa Cruz de Goiás,Dezembro de 2022,0
Santa Cruz de Goiás,Julho de 2024,0
Santa Cruz de Goiás,Julho de 2023,0
Santa Cruz de Goiás,Julho de 2022,0
Santa Cruz de Goiás,Abril de 2024,0
Santa Cruz de Goiás,Abril de 2023,0
Santa Cruz de Goiás,Abril de 2022,0
Bom Jardim de Goiás,Agosto de 2024,0
Bom Jardim de Goiás,Agosto de 2023,0
Bom Jardim de Goiás,Agosto de 2022,1
Bom Jardim de Goiás,Março de 2024,1
Bom Jardim de Goiás,Março de 2023,0
Bom Jardim de Goiás,Março de 2022,0
Bom Jardim de Goiás,Setembro de 2024,0
Bom Jardim de Goiás,Setembro de 2023,0
Bom Jardim de Goiás,Setembro de 2022,0
Bom Jardim de Goiás,Janeiro de 2024,0
Bom Jardim de Goiás,Janeiro de 2023,0
Bom Jardim de Goiás,Janeiro de 2022,0
Bom Jardim de Goiás,Maio de 2024,0
Bom Jardim de Goiás,Maio de 2023,0
Bom Jardim de Goiás,Maio de 2022,0
Bom Jardim de Goiás,Junho de 2024,1
Bom Jardim de Goiás,Junho de 2023,0
Bom Jardim de Goiás,Junho de 2022,1
Bom Jardim de Goiás,Fevereiro de 2024,0
Bom Jardim de Goiás,Fevereiro de 2023,0
Bom Jardim de Goiás,Fevereiro de 2022,0
Bom Jardim de Goiás,Outubro de 2024,0
Bom Jardim de Goiás,Outubro de 2023,0
Bom Jardim de Goiás,Outubro de 2022,0
Bom Jardim de Goiás,N/A de 2024,0
Bom Jardim de Goiás,N/A de 2023,0
Bom Jardim de Goiás,N/A de 2022,0
Bom Jardim de Goiás,Novembro de 2024,0
Bom Jardim de Goiás,Novembro de 2023,0
Bom Jardim de Goiás,Novembro de 2022,0
Bom Jardim de Goiás,Dezembro de 2024,0
Bom Jardim de Goiás,Dezembro de 2023,0
Bom Jardim de Goiás,Dezembro de 2022,0
Bom Jardim de Goiás,Julho de 2024,0
Bom Jardim de Goiás,Julho de 2023,0
Bom Jardim de Goiás,Julho de 2022,0
Bom Jardim de Goiás,Abril de 2024,0
Bom Jardim de Goiás,Abril de 2023,0
Bom Jardim de Goiás,Abril de 2022,0
Itapirapuã,Agosto de 2024,0
Itapirapuã,Agosto de 2023,0
Itapirapuã,Agosto de 2022,0
Itapirapuã,Março de 2024,0
Itapirapuã,Março de 2023,0
Itapirapuã,Março de 2022,1
Itapirapuã,Setembro de 2024,0
Itapirapuã,Setembro de 2023,0
Itapirapuã,Setembro de 2022,0
Itapirapuã,Janeiro de 2024,0
Itapirapuã,Janeiro de 2023,0
Itapirapuã,Janeiro de 2022,0
Itapirapuã,Maio de 2024,0
Itapirapuã,Maio de 2023,1
Itapirapuã,Maio de 2022,0
Itapirapuã,Junho de 2024,0
Itapirapuã,Junho de 2023,0
Itapirapuã,Junho de 2022,1
Itapirapuã,Fevereiro de 2024,0
Itapirapuã,Fevereiro de 2023,0
Itapirapuã,Fevereiro de 2022,0
Itapirapuã,Outubro de 2024,0
Itapirapuã,Outubro de 2023,0
Itapirapuã,Outubro de 2022,0
Itapirapuã,N/A de 2024,0
Itapirapuã,N/A de 2023,0
Itapirapuã,N/A de 2022,0
Itapirapuã,Novembro de 2024,0
Itapirapuã,Novembro de 2023,0
Itapirapuã,Novembro de 2022,0
Itapirapuã,Dezembro de 2024,0
Itapirapuã,Dezembro de 2023,0
Itapirapuã,Dezembro de 2022,0
Itapirapuã,Julho de 2024,0
Itapirapuã,Julho de 2023,0
Itapirapuã,Julho de 2022,0
Itapirapuã,Abril de 2024,0
Itapirapuã,Abril de 2023,0
Itapirapuã,Abril de 2022,0
Cristianópolis,Agosto de 2024,0
Cristianópolis,Agosto de 2023,0
Cristianópolis,Agosto de 2022,0
Cristianópolis,Março de 2024,0
Cristianópolis,Março de 2023,0
Cristianópolis,Março de 2022,0
Cristianópolis,Setembro de 2024,0
Cristianópolis,Setembro de 2023,0
Cristianópolis,Setembro de 2022,0
Cristianópolis,Janeiro de 2024,0
Cristianópolis,Janeiro de 2023,0
Cristianópolis,Janeiro de 2022,0
Cristianópolis,Maio de 2024,0
Cristianópolis,Maio de 2023,0
Cristianópolis,Maio de 2022,0
Cristianópolis,Junho de 2024,0
Cristianópolis,Junho de 2023,0
Cristianópolis,Junho de 2022,0
Cristianópolis,Fevereiro de 2024,1
Cristianópolis,Fevereiro de 2023,0
Cristianópolis,Fevereiro de 2022,0
Cristianópolis,Outubro de 2024,0
Cristianópolis,Outubro de 2023,0
Cristianópolis,Outubro de 2022,0
Cristianópolis,N/A de 2024,0
Cristianópolis,N/A de 2023,0
Cristianópolis,N/A de 2022,0
Cristianópolis,Novembro de 2024,0
Cristianópolis,Novembro de 2023,0
Cristianópolis,Novembro de 2022,1
Cristianópolis,Dezembro de 2024,0
Cristianópolis,Dezembro de 2023,0
Cristianópolis,Dezembro de 2022,0
Cristianópolis,Julho de 2024,0
Cristianópolis,Julho de 2023,0
Cristianópolis,Julho de 2022,0
Cristianópolis,Abril de 2024,0
Cristianópolis,Abril de 2023,0
Cristianópolis,Abril de 2022,0
São Patrício,Agosto de 2024,0
São Patrício,Agosto de 2023,0
São Patrício,Agosto de 2022,0
São Patrício,Março de 2024,0
São Patrício,Março de 2023,0
São Patrício,Março de 2022,0
São Patrício,Setembro de 2024,0
São Patrício,Setembro de 2023,0
São Patrício,Setembro de 2022,0
São Patrício,Janeiro de 2024,0
São Patrício,Janeiro de 2023,0
São Patrício,Janeiro de 2022,0
São Patrício,Maio de 2024,0
São Patrício,Maio de 2023,0
São Patrício,Maio de 2022,0
São Patrício,Junho de 2024,0
São Patrício,Junho de 2023,0
São Patrício,Junho de 2022,1
São Patrício,Fevereiro de 2024,0
São Patrício,Fevereiro de 2023,0
São Patrício,Fevereiro de 2022,0
São Patrício,Outubro de 2024,0
São Patrício,Outubro de 2023,0
São Patrício,Outubro de 2022,0
São Patrício,N/A de 2024,0
São Patrício,N/A de 2023,0
São Patrício,N/A de 2022,0
São Patrício,Novembro de 2024,0
São Patrício,Novembro de 2023,0
São Patrício,Novembro de 2022,0
São Patrício,Dezembro de 2024,0
São Patrício,Dezembro de 2023,0
São Patrício,Dezembro de 2022,0
São Patrício,Julho de 2024,0
São Patrício,Julho de 2023,0
São Patrício,Julho de 2022,0
São Patrício,Abril de 2024,0
São Patrício,Abril de 2023,0
São Patrício,Abril de 2022,0
Piranhas,Agosto de 2024,0
Piranhas,Agosto de 2023,0
Piranhas,Agosto de 2022,0
Piranhas,Março de 2024,0
Piranhas,Março de 2023,0
Piranhas,Março de 2022,1
Piranhas,Setembro de 2024,0
Piranhas,Setembro de 2023,1
Piranhas,Setembro de 2022,0
Piranhas,Janeiro de 2024,0
Piranhas,Janeiro de 2023,0
Piranhas,Janeiro de 2022,1
Piranhas,Maio de 2024,0
Piranhas,Maio de 2023,0
Piranhas,Maio de 2022,0
Piranhas,Junho de 2024,0
Piranhas,Junho de 2023,0
Piranhas,Junho de 2022,0
Piranhas,Fevereiro de 2024,0
Piranhas,Fevereiro de 2023,1
Piranhas,Fevereiro de 2022,0
Piranhas,Outubro de 2024,0
Piranhas,Outubro de 2023,0
Piranhas,Outubro de 2022,1
Piranhas,N/A de 2024,0
Piranhas,N/A de 2023,0
Piranhas,N/A de 2022,0
Piranhas,Novembro de 2024,0
Piranhas,Novembro de 2023,0
Piranhas,Novembro de 2022,1
Piranhas,Dezembro de 2024,0
Piranhas,Dezembro de 2023,0
Piranhas,Dezembro de 2022,0
Piranhas,Julho de 2024,0
Piranhas,Julho de 2023,0
Piranhas,Julho de 2022,0
Piranhas,Abril de 2024,0
Piranhas,Abril de 2023,0
Piranhas,Abril de 2022,1
Ivolândia,Agosto de 2024,0
Ivolândia,Agosto de 2023,0
Ivolândia,Agosto de 2022,0
Ivolândia,Março de 2024,0
Ivolândia,Março de 2023,0
Ivolândia,Março de 2022,0
Ivolândia,Setembro de 2024,0
Ivolândia,Setembro de 2023,0
Ivolândia,Setembro de 2022,0
Ivolândia,Janeiro de 2024,0
Ivolândia,Janeiro de 2023,0
Ivolândia,Janeiro de 2022,0
Ivolândia,Maio de 2024,0
Ivolândia,Maio de 2023,0
Ivolândia,Maio de 2022,0
Ivolândia,Junho de 2024,0
Ivolândia,Junho de 2023,0
Ivolândia,Junho de 2022,0
Ivolândia,Fevereiro de 2024,0
Ivolândia,Fevereiro de 2023,0
Ivolândia,Fevereiro de 2022,0
Ivolândia,Outubro de 2024,0
Ivolândia,Outubro de 2023,0
Ivolândia,Outubro de 2022,0
Ivolândia,N/A de 2024,0
Ivolândia,N/A de 2023,0
Ivolândia,N/A de 2022,0
Ivolândia,Novembro de 2024,0
Ivolândia,Novembro de 2023,0
Ivolândia,Novembro de 2022,0
Ivolândia,Dezembro de 2024,0
Ivolândia,Dezembro de 2023,0
Ivolândia,Dezembro de 2022,0
Ivolândia,Julho de 2024,0
Ivolândia,Julho de 2023,0
Ivolândia,Julho de 2022,0
Ivolândia,Abril de 2024,0
Ivolândia,Abril de 2023,0
Ivolândia,Abril de 2022,0
Davinópolis,Agosto de 2024,0
Davinópolis,Agosto de 2023,0
Davinópolis,Agosto de 2022,0
Davinópolis,Março de 2024,0
Davinópolis,Março de 2023,0
Davinópolis,Março de 2022,0
Davinópolis,Setembro de 2024,0
Davinópolis,Setembro de 2023,0
Davinópolis,Setembro de 2022,0
Davinópolis,Janeiro de 2024,0
Davinópolis,Janeiro de 2023,0
Davinópolis,Janeiro de 2022,0
Davinópolis,Maio de 2024,0
Davinópolis,Maio de 2023,0
Davinópolis,Maio de 2022,0
Davinópolis,Junho de 2024,0
Davinópolis,Junho de 2023,0
Davinópolis,Junho de 2022,0
Davinópolis,Fevereiro de 2024,0
Davinópolis,Fevereiro de 2023,0
Davinópolis,Fevereiro de 2022,0
Davinópolis,Outubro de 2024,0
Davinópolis,Outubro de 2023,0
Davinópolis,Outubro de 2022,0
Davinópolis,N/A de 2024,0
Davinópolis,N/A de 2023,0
Davinópolis,N/A de 2022,0
Davinópolis,Novembro de 2024,0
Davinópolis,Novembro de 2023,0
Davinópolis,Novembro de 2022,0
Davinópolis,Dezembro de 2024,0
Davinópolis,Dezembro de 2023,0
Davinópolis,Dezembro de 2022,0
Davinópolis,Julho de 2024,0
Davinópolis,Julho de 2023,0
Davinópolis,Julho de 2022,0
Davinópolis,Abril de 2024,0
Davinópolis,Abril de 2023,0
Davinópolis,Abril de 2022,0
Matrinchã,Agosto de 2024,0
Matrinchã,Agosto de 2023,0
Matrinchã,Agosto de 2022,0
Matrinchã,Março de 2024,0
Matrinchã,Março de 2023,1
Matrinchã,Março de 2022,0
Matrinchã,Setembro de 2024,0
Matrinchã,Setembro de 2023,0
Matrinchã,Setembro de 2022,0
Matrinchã,Janeiro de 2024,0
Matrinchã,Janeiro de 2023,0
Matrinchã,Janeiro de 2022,0
Matrinchã,Maio de 2024,0
Matrinchã,Maio de 2023,0
Matrinchã,Maio de 2022,0
Matrinchã,Junho de 2024,0
Matrinchã,Junho de 2023,0
Matrinchã,Junho de 2022,0
Matrinchã,Fevereiro de 2024,0
Matrinchã,Fevereiro de 2023,0
Matrinchã,Fevereiro de 2022,0
Matrinchã,Outubro de 2024,0
Matrinchã,Outubro de 2023,0
Matrinchã,Outubro de 2022,0
Matrinchã,N/A de 2024,0
Matrinchã,N/A de 2023,0
Matrinchã,N/A de 2022,0
Matrinchã,Novembro de 2024,0
Matrinchã,Novembro de 2023,0
Matrinchã,Novembro de 2022,0
Matrinchã,Dezembro de 2024,0
Matrinchã,Dezembro de 2023,0
Matrinchã,Dezembro de 2022,0
Matrinchã,Julho de 2024,0
Matrinchã,Julho de 2023,0
Matrinchã,Julho de 2022,0
Matrinchã,Abril de 2024,0
Matrinchã,Abril de 2023,0
Matrinchã,Abril de 2022,0
Alvorada do Norte,Agosto de 2024,0
Alvorada do Norte,Agosto de 2023,0
Alvorada do Norte,Agosto de 2022,0
Alvorada do Norte,Março de 2024,0
Alvorada do Norte,Março de 2023,1
Alvorada do Norte,Março de 2022,1
Alvorada do Norte,Setembro de 2024,0
Alvorada do Norte,Setembro de 2023,0
Alvorada do Norte,Setembro de 2022,0
Alvorada do Norte,Janeiro de 2024,0
Alvorada do Norte,Janeiro de 2023,0
Alvorada do Norte,Janeiro de 2022,0
Alvorada do Norte,Maio de 2024,0
Alvorada do Norte,Maio de 2023,0
Alvorada do Norte,Maio de 2022,0
Alvorada do Norte,Junho de 2024,0
Alvorada do Norte,Junho de 2023,0
Alvorada do Norte,Junho de 2022,0
Alvorada do Norte,Fevereiro de 2024,0
Alvorada do Norte,Fevereiro de 2023,0
Alvorada do Norte,Fevereiro de 2022,0
Alvorada do Norte,Outubro de 2024,0
Alvorada do Norte,Outubro de 2023,0
Alvorada do Norte,Outubro de 2022,0
Alvorada do Norte,N/A de 2024,0
Alvorada do Norte,N/A de 2023,0
Alvorada do Norte,N/A de 2022,0
Alvorada do Norte,Novembro de 2024,0
Alvorada do Norte,Novembro de 2023,0
Alvorada do Norte,Novembro de 2022,0
Alvorada do Norte,Dezembro de 2024,0
Alvorada do Norte,Dezembro de 2023,0
Alvorada do Norte,Dezembro de 2022,0
Alvorada do Norte,Julho de 2024,0
Alvorada do Norte,Julho de 2023,0
Alvorada do Norte,Julho de 2022,0
Alvorada do Norte,Abril de 2024,0
Alvorada do Norte,Abril de 2023,0
Alvorada do Norte,Abril de 2022,0
Gameleira de Goiás,Agosto de 2024,0
Gameleira de Goiás,Agosto de 2023,0
Gameleira de Goiás,Agosto de 2022,0
Gameleira de Goiás,Março de 2024,0
Gameleira de Goiás,Março de 2023,0
Gameleira de Goiás,Março de 2022,0
Gameleira de Goiás,Setembro de 2024,0
Gameleira de Goiás,Setembro de 2023,0
Gameleira de Goiás,Setembro de 2022,0
Gameleira de Goiás,Janeiro de 2024,0
Gameleira de Goiás,Janeiro de 2023,0
Gameleira de Goiás,Janeiro de 2022,0
Gameleira de Goiás,Maio de 2024,0
Gameleira de Goiás,Maio de 2023,0
Gameleira de Goiás,Maio de 2022,0
Gameleira de Goiás,Junho de 2024,0
Gameleira de Goiás,Junho de 2023,0
Gameleira de Goiás,Junho de 2022,0
Gameleira de Goiás,Fevereiro de 2024,0
Gameleira de Goiás,Fevereiro de 2023,0
Gameleira de Goiás,Fevereiro de 2022,0
Gameleira de Goiás,Outubro de 2024,0
Gameleira de Goiás,Outubro de 2023,0
Gameleira de Goiás,Outubro de 2022,0
Gameleira de Goiás,N/A de 2024,0
Gameleira de Goiás,N/A de 2023,0
Gameleira de Goiás,N/A de 2022,0
Gameleira de Goiás,Novembro de 2024,0
Gameleira de Goiás,Novembro de 2023,0
Gameleira de Goiás,Novembro de 2022,0
Gameleira de Goiás,Dezembro de 2024,0
Gameleira de Goiás,Dezembro de 2023,0
Gameleira de Goiás,Dezembro de 2022,0
Gameleira de Goiás,Julho de 2024,0
Gameleira de Goiás,Julho de 2023,0
Gameleira de Goiás,Julho de 2022,0
Gameleira de Goiás,Abril de 2024,0
Gameleira de Goiás,Abril de 2023,0
Gameleira de Goiás,Abril de 2022,0
Mimoso de Goiás,Agosto de 2024,0
Mimoso de Goiás,Agosto de 2023,0
Mimoso de Goiás,Agosto de 2022,0
Mimoso de Goiás,Março de 2024,0
Mimoso de Goiás,Março de 2023,0
Mimoso de Goiás,Março de 2022,0
Mimoso de Goiás,Setembro de 2024,0
Mimoso de Goiás,Setembro de 2023,0
Mimoso de Goiás,Setembro de 2022,0
Mimoso de Goiás,Janeiro de 2024,0
Mimoso de Goiás,Janeiro de 2023,0
Mimoso de Goiás,Janeiro de 2022,1
Mimoso de Goiás,Maio de 2024,0
Mimoso de Goiás,Maio de 2023,0
Mimoso de Goiás,Maio de 2022,0
Mimoso de Goiás,Junho de 2024,0
Mimoso de Goiás,Junho de 2023,0
Mimoso de Goiás,Junho de 2022,0
Mimoso de Goiás,Fevereiro de 2024,0
Mimoso de Goiás,Fevereiro de 2023,0
Mimoso de Goiás,Fevereiro de 2022,0
Mimoso de Goiás,Outubro de 2024,0
Mimoso de Goiás,Outubro de 2023,0
Mimoso de Goiás,Outubro de 2022,0
Mimoso de Goiás,N/A de 2024,0
Mimoso de Goiás,N/A de 2023,0
Mimoso de Goiás,N/A de 2022,0
Mimoso de Goiás,Novembro de 2024,0
Mimoso de Goiás,Novembro de 2023,0
Mimoso de Goiás,Novembro de 2022,0
Mimoso de Goiás,Dezembro de 2024,0
Mimoso de Goiás,Dezembro de 2023,0
Mimoso de Goiás,Dezembro de 2022,0
Mimoso de Goiás,Julho de 2024,0
Mimoso de Goiás,Julho de 2023,0
Mimoso de Goiás,Julho de 2022,0
Mimoso de Goiás,Abril de 2024,0
Mimoso de Goiás,Abril de 2023,0
Mimoso de Goiás,Abril de 2022,0
Nova Aurora,Agosto de 2024,0
Nova Aurora,Agosto de 2023,0
Nova Aurora,Agosto de 2022,0
Nova Aurora,Março de 2024,0
Nova Aurora,Março de 2023,0
Nova Aurora,Março de 2022,0
Nova Aurora,Setembro de 2024,0
Nova Aurora,Setembro de 2023,0
Nova Aurora,Setembro de 2022,0
Nova Aurora,Janeiro de 2024,0
Nova Aurora,Janeiro de 2023,0
Nova Aurora,Janeiro de 2022,0
Nova Aurora,Maio de 2024,0
Nova Aurora,Maio de 2023,0
Nova Aurora,Maio de 2022,0
Nova Aurora,Junho de 2024,0
Nova Aurora,Junho de 2023,0
Nova Aurora,Junho de 2022,1
Nova Aurora,Fevereiro de 2024,0
Nova Aurora,Fevereiro de 2023,0
Nova Aurora,Fevereiro de 2022,0
Nova Aurora,Outubro de 2024,0
Nova Aurora,Outubro de 2023,0
Nova Aurora,Outubro de 2022,0
Nova Aurora,N/A de 2024,0
Nova Aurora,N/A de 2023,0
Nova Aurora,N/A de 2022,0
Nova Aurora,Novembro de 2024,0
Nova Aurora,Novembro de 2023,0
Nova Aurora,Novembro de 2022,0
Nova Aurora,Dezembro de 2024,0
Nova Aurora,Dezembro de 2023,0
Nova Aurora,Dezembro de 2022,0
Nova Aurora,Julho de 2024,0
Nova Aurora,Julho de 2023,0
Nova Aurora,Julho de 2022,0
Nova Aurora,Abril de 2024,1
